Company,Date,PreviousDate,TFIDF_Change
Iron Mountain,2026-07-20,2026-07-19,0.22054747208523484
Iron Mountain,2026-07-21,2026-07-20,0.06024799125210745
Iron Mountain,2026-07-22,2026-07-21,0.25483707062437044
Iron Mountain,2026-07-23,2026-07-22,0.2586488445855054
Iron Mountain,2026-07-24,2026-07-23,0.05712539385281434
Iron Mountain,2026-07-25,2026-07-24,0.07233359128074113
Iron Mountain,2026-07-26,2026-07-25,0.05215909282046105
Iron Mountain,2026-07-27,2026-07-26,0.05200937875706613
Iron Mountain,2026-07-28,2026-07-27,0.057533584688188366
Iron Mountain,2026-07-29,2026-07-28,0.07199893077641528
Iron Mountain,2026-07-30,2026-07-29,0.07035052600637126
Iron Mountain,2026-07-31,2026-07-30,0.05878425848199864
Iron Mountain,2026-08-01,2026-07-31,0.05198225912237453
Iron Mountain,2026-08-02,2026-08-01,0.057984256090076625
Iron Mountain,2026-08-03,2026-08-02,0.05828625349107097
Iron Mountain,2026-08-04,2026-08-03,0.07410127589602533
Iron Mountain,2026-08-05,2026-08-04,0.0964445837441632
Iron Mountain,2026-08-06,2026-08-05,0.07379776167102681
Iron Mountain,2026-08-07,2026-08-06,0.05558218233411538
Iron Mountain,2026-08-08,2026-08-07,0.07802234717244516
Iron Mountain,2026-08-09,2026-08-08,0.04379892483790926
Iron Mountain,2026-08-10,2026-08-09,0.043847970709959494
Iron Mountain,2026-08-11,2026-08-10,0.04682669304698206
Iron Mountain,2026-08-12,2026-08-11,0.05086705189795171
Iron Mountain,2026-08-13,2026-08-12,0.0758783481032651
Iron Mountain,2026-08-14,2026-08-13,0.060038485371587624
Iron Mountain,2026-08-15,2026-08-14,0.06079831942132319
Iron Mountain,2026-08-16,2026-08-15,0.0730692736267129
Iron Mountain,2026-08-17,2026-08-16,0.05738057704496202
Iron Mountain,2026-08-18,2026-08-17,0.05697816900693653
Iron Mountain,2026-08-20,2026-08-18,0.07780740387377405
Iron Mountain,2026-08-21,2026-08-20,0.05571324979135506
Iron Mountain,2026-08-22,2026-08-21,0.04755454260512659
Iron Mountain,2026-08-23,2026-08-22,0.04461810653675691
Iron Mountain,2026-08-24,2026-08-23,0.04889531885846443
Iron Mountain,2026-08-25,2026-08-24,0.04847488512598952
Iron Mountain,2026-08-26,2026-08-25,0.04622127044854718
Iron Mountain,2026-08-27,2026-08-26,0.04807100775759965
Iron Mountain,2026-08-28,2026-08-27,0.07130196144699641
JPMorgan Chase,2026-07-16,2026-07-15,0.13804424092203427
JPMorgan Chase,2026-07-17,2026-07-16,0.19356936264421065
JPMorgan Chase,2026-07-18,2026-07-17,0.1920843486606263
JPMorgan Chase,2026-07-19,2026-07-18,0.25490067231169167
JPMorgan Chase,2026-07-20,2026-07-19,0.19609729381552643
JPMorgan Chase,2026-07-21,2026-07-20,0.11749700389422513
JPMorgan Chase,2026-07-22,2026-07-21,0.23023984709420353
JPMorgan Chase,2026-07-23,2026-07-22,0.23948437789862753
JPMorgan Chase,2026-07-24,2026-07-23,0.15162500629412667
JPMorgan Chase,2026-07-25,2026-07-24,0.10911052791012688
JPMorgan Chase,2026-07-26,2026-07-25,0.13683097808794487
JPMorgan Chase,2026-07-27,2026-07-26,0.09732403615990182
JPMorgan Chase,2026-07-28,2026-07-27,0.10550699392739238
JPMorgan Chase,2026-07-29,2026-07-28,0.12926867184520563
JPMorgan Chase,2026-07-30,2026-07-29,0.15526760850327537
JPMorgan Chase,2026-07-31,2026-07-30,0.14722604825771324
JPMorgan Chase,2026-08-01,2026-07-31,0.14422015718113412
JPMorgan Chase,2026-08-02,2026-08-01,0.134455629515437
JPMorgan Chase,2026-08-03,2026-08-02,0.08292763093030209
JPMorgan Chase,2026-08-04,2026-08-03,0.17185273925310807
JPMorgan Chase,2026-08-05,2026-08-04,0.12193708424045857
JPMorgan Chase,2026-08-06,2026-08-05,0.15369528873547422
JPMorgan Chase,2026-08-07,2026-08-06,0.11001502894654602
JPMorgan Chase,2026-08-08,2026-08-07,0.09349772454309224
JPMorgan Chase,2026-08-09,2026-08-08,0.10903706193876062
JPMorgan Chase,2026-08-10,2026-08-09,0.15795156576270664
JPMorgan Chase,2026-08-11,2026-08-10,0.08673949536899728
JPMorgan Chase,2026-08-12,2026-08-11,0.0769387750461834
JPMorgan Chase,2026-08-13,2026-08-12,0.14431462223817648
JPMorgan Chase,2026-08-14,2026-08-13,0.12797774993335198
JPMorgan Chase,2026-08-15,2026-08-14,0.08947536925138999
JPMorgan Chase,2026-08-16,2026-08-15,0.07094742093384321
JPMorgan Chase,2026-08-17,2026-08-16,0.06658579202592041
JPMorgan Chase,2026-08-18,2026-08-17,0.08496940848116774
JPMorgan Chase,2026-08-20,2026-08-18,0.07376112934803769
JPMorgan Chase,2026-08-21,2026-08-20,0.06497828715092091
JPMorgan Chase,2026-08-22,2026-08-21,0.11731310670211548
JPMorgan Chase,2026-08-23,2026-08-22,0.06066325030147279
JPMorgan Chase,2026-08-24,2026-08-23,0.0816461609847754
JPMorgan Chase,2026-08-25,2026-08-24,0.08424076344894926
JPMorgan Chase,2026-08-26,2026-08-25,0.08757815443222383
JPMorgan Chase,2026-08-27,2026-08-26,0.0835966082464139
JPMorgan Chase,2026-08-28,2026-08-27,0.10690315851368737
Kimco Realty,2026-07-16,2026-07-15,0.13767061145100856
Kimco Realty,2026-07-17,2026-07-16,0.2054436935748687
Kimco Realty,2026-07-18,2026-07-17,0.2363896983512982
Kimco Realty,2026-07-19,2026-07-18,0.13853936119367782
Kimco Realty,2026-07-20,2026-07-19,0.27352857558893806
Kimco Realty,2026-07-21,2026-07-20,0.0722802945510983
Kimco Realty,2026-07-22,2026-07-21,0.1845898151698555
Kimco Realty,2026-07-23,2026-07-22,0.16958340033285657
Kimco Realty,2026-07-24,2026-07-23,0.06513991782757056
Kimco Realty,2026-07-25,2026-07-24,0.0711555026829559
Kimco Realty,2026-07-26,2026-07-25,0.06913549975057598
Kimco Realty,2026-07-27,2026-07-26,0.05742746177429847
Kimco Realty,2026-07-28,2026-07-27,0.08029219536408316
Kimco Realty,2026-07-29,2026-07-28,0.0682822568831506
Kimco Realty,2026-07-30,2026-07-29,0.06707200045631179
Kimco Realty,2026-07-31,2026-07-30,0.07006089595741816
Kimco Realty,2026-08-01,2026-07-31,0.06489105888433278
Kimco Realty,2026-08-02,2026-08-01,0.06591376005074323
Kimco Realty,2026-08-03,2026-08-02,0.07495927442538053
Kimco Realty,2026-08-04,2026-08-03,0.09198129082561068
Kimco Realty,2026-08-05,2026-08-04,0.0783596511741892
Kimco Realty,2026-08-06,2026-08-05,0.08663871396809475
Kimco Realty,2026-08-07,2026-08-06,0.06910102264778761
Kimco Realty,2026-08-08,2026-08-07,0.09616228689440054
Kimco Realty,2026-08-09,2026-08-08,0.06582576987912914
Kimco Realty,2026-08-10,2026-08-09,0.07230409517121095
Kimco Realty,2026-08-11,2026-08-10,0.06106507688586249
Kimco Realty,2026-08-12,2026-08-11,0.06346547968616534
Kimco Realty,2026-08-13,2026-08-12,0.06730966167740393
Kimco Realty,2026-08-14,2026-08-13,0.06470038365854258
Kimco Realty,2026-08-15,2026-08-14,0.061564503231356316
Kimco Realty,2026-08-16,2026-08-15,0.09078032734286912
Kimco Realty,2026-08-17,2026-08-16,0.06366769294767205
Kimco Realty,2026-08-18,2026-08-17,0.06171626631318072
Kimco Realty,2026-08-20,2026-08-18,0.08473416650969512
Kimco Realty,2026-08-21,2026-08-20,0.0654088174660673
Kimco Realty,2026-08-22,2026-08-21,0.07375322527449812
Kimco Realty,2026-08-23,2026-08-22,0.06774050067844994
Kimco Realty,2026-08-24,2026-08-23,0.07347521766981846
Kimco Realty,2026-08-25,2026-08-24,0.07909447317766827
Kimco Realty,2026-08-26,2026-08-25,0.06496128984930061
Kimco Realty,2026-08-27,2026-08-26,0.059953604625636925
Kimco Realty,2026-08-28,2026-08-27,0.060578286503532364
LyondellBasell,2026-07-16,2026-07-15,0.11742152388772242
LyondellBasell,2026-07-17,2026-07-16,0.14542444882424987
LyondellBasell,2026-07-18,2026-07-17,0.14183572750684093
LyondellBasell,2026-07-19,2026-07-18,0.09880413429784707
LyondellBasell,2026-07-20,2026-07-19,0.12366767448116411
LyondellBasell,2026-07-21,2026-07-20,0.06696293056529867
LyondellBasell,2026-07-22,2026-07-21,0.13272278602851628
LyondellBasell,2026-07-23,2026-07-22,0.14334792781514671
LyondellBasell,2026-07-24,2026-07-23,0.09268676447177004
LyondellBasell,2026-07-25,2026-07-24,0.07261589542836522
LyondellBasell,2026-07-26,2026-07-25,0.07983479778646585
LyondellBasell,2026-07-27,2026-07-26,0.06580695599646125
LyondellBasell,2026-07-28,2026-07-27,0.07337286458639714
LyondellBasell,2026-07-29,2026-07-28,0.0799694533217562
LyondellBasell,2026-07-30,2026-07-29,0.07238842660680522
LyondellBasell,2026-07-31,2026-07-30,0.08050491245644409
LyondellBasell,2026-08-01,2026-07-31,0.09474125112276377
LyondellBasell,2026-08-02,2026-08-01,0.08474322300530979
LyondellBasell,2026-08-03,2026-08-02,0.11252427443730018
LyondellBasell,2026-08-04,2026-08-03,0.10087635360828118
LyondellBasell,2026-08-05,2026-08-04,0.07434417869095011
LyondellBasell,2026-08-06,2026-08-05,0.07269629092877772
LyondellBasell,2026-08-07,2026-08-06,0.06802500507884035
LyondellBasell,2026-08-08,2026-08-07,0.0698718198422843
LyondellBasell,2026-08-09,2026-08-08,0.06898544767106063
LyondellBasell,2026-08-10,2026-08-09,0.06148541627506576
LyondellBasell,2026-08-11,2026-08-10,0.07850445079806168
LyondellBasell,2026-08-12,2026-08-11,0.07877693718034251
LyondellBasell,2026-08-13,2026-08-12,0.06344120611543413
LyondellBasell,2026-08-14,2026-08-13,0.06058002788587702
LyondellBasell,2026-08-15,2026-08-14,0.06657196757543848
LyondellBasell,2026-08-16,2026-08-15,0.0674014059283159
LyondellBasell,2026-08-17,2026-08-16,0.061162753971823025
LyondellBasell,2026-08-18,2026-08-17,0.06439478981826807
LyondellBasell,2026-08-20,2026-08-18,0.07101348696080556
LyondellBasell,2026-08-21,2026-08-20,0.07255428968063016
LyondellBasell,2026-08-22,2026-08-21,0.0747580264511325
LyondellBasell,2026-08-23,2026-08-22,0.07212413083221514
LyondellBasell,2026-08-24,2026-08-23,0.06268275669096579
LyondellBasell,2026-08-25,2026-08-24,0.07809190387401421
LyondellBasell,2026-08-26,2026-08-25,0.06794428738150138
LyondellBasell,2026-08-27,2026-08-26,0.06953804661331608
LyondellBasell,2026-08-28,2026-08-27,0.07294031395792422
Martin Marietta Materials,2026-07-16,2026-07-15,0.23348074984201328
Martin Marietta Materials,2026-07-17,2026-07-16,0.26571062897243036
Martin Marietta Materials,2026-07-18,2026-07-17,0.19392522542488155
Martin Marietta Materials,2026-07-19,2026-07-18,0.26216118458308335
Martin Marietta Materials,2026-07-20,2026-07-19,0.35245376781722426
Martin Marietta Materials,2026-07-21,2026-07-20,0.06924135854979907
Martin Marietta Materials,2026-07-22,2026-07-21,0.224990011323413
Martin Marietta Materials,2026-07-23,2026-07-22,0.21209723922615342
Martin Marietta Materials,2026-07-24,2026-07-23,0.06342765451785681
Martin Marietta Materials,2026-07-25,2026-07-24,0.06915369687492479
Martin Marietta Materials,2026-07-26,2026-07-25,0.06746062068068148
Martin Marietta Materials,2026-07-27,2026-07-26,0.06887920298815997
Martin Marietta Materials,2026-07-28,2026-07-27,0.07299647214481109
Martin Marietta Materials,2026-07-29,2026-07-28,0.08285514369004576
Martin Marietta Materials,2026-07-30,2026-07-29,0.06993819613510555
Martin Marietta Materials,2026-07-31,2026-07-30,0.10363654367236796
Martin Marietta Materials,2026-08-01,2026-07-31,0.08869732802511732
Martin Marietta Materials,2026-08-02,2026-08-01,0.07385201084517778
Martin Marietta Materials,2026-08-03,2026-08-02,0.10096072996137084
Martin Marietta Materials,2026-08-04,2026-08-03,0.11168502861760399
Martin Marietta Materials,2026-08-05,2026-08-04,0.07872018459178876
Martin Marietta Materials,2026-08-06,2026-08-05,0.0814106330778318
Martin Marietta Materials,2026-08-07,2026-08-06,0.06799644580954955
Martin Marietta Materials,2026-08-08,2026-08-07,0.06595138967743852
Martin Marietta Materials,2026-08-09,2026-08-08,0.08058180325164022
Martin Marietta Materials,2026-08-10,2026-08-09,0.07686264375875829
Martin Marietta Materials,2026-08-11,2026-08-10,0.06943162240626344
Martin Marietta Materials,2026-08-12,2026-08-11,0.06569885860572944
Martin Marietta Materials,2026-08-13,2026-08-12,0.09402307639556673
Martin Marietta Materials,2026-08-14,2026-08-13,0.07595147394138535
Martin Marietta Materials,2026-08-15,2026-08-14,0.0707902673431231
Martin Marietta Materials,2026-08-16,2026-08-15,0.07155916696360143
Martin Marietta Materials,2026-08-17,2026-08-16,0.0712760771109332
Martin Marietta Materials,2026-08-18,2026-08-17,0.07950296648954591
Martin Marietta Materials,2026-08-20,2026-08-18,0.08889484075231191
Martin Marietta Materials,2026-08-21,2026-08-20,0.07503670499295323
Martin Marietta Materials,2026-08-22,2026-08-21,0.11002798280350168
Martin Marietta Materials,2026-08-23,2026-08-22,0.06502486685965048
Martin Marietta Materials,2026-08-24,2026-08-23,0.06793292874341128
Martin Marietta Materials,2026-08-25,2026-08-24,0.06507458989450132
Martin Marietta Materials,2026-08-26,2026-08-25,0.11409573428164077
Martin Marietta Materials,2026-08-27,2026-08-26,0.0741643388746539
Martin Marietta Materials,2026-08-28,2026-08-27,0.06965121521520967
Meta Platforms,2026-07-16,2026-07-15,0.17039806889473563
Meta Platforms,2026-07-17,2026-07-16,0.15605234810349988
Meta Platforms,2026-07-18,2026-07-17,0.0915415328536644
Meta Platforms,2026-07-19,2026-07-18,0.07711888765171704
Meta Platforms,2026-07-20,2026-07-19,0.09181971061459004
Meta Platforms,2026-07-21,2026-07-20,0.10506945539838974
Meta Platforms,2026-07-22,2026-07-21,0.15476082244871292
Meta Platforms,2026-07-23,2026-07-22,0.14451444650777023
Meta Platforms,2026-07-24,2026-07-23,0.08501330200378787
Meta Platforms,2026-07-25,2026-07-24,0.08436325680489631
Meta Platforms,2026-07-26,2026-07-25,0.08088188103549443
Meta Platforms,2026-07-27,2026-07-26,0.08128168146993364
Meta Platforms,2026-07-28,2026-07-27,0.07276298951869908
Meta Platforms,2026-07-29,2026-07-28,0.07315931899453165
Meta Platforms,2026-07-30,2026-07-29,0.09718279453331591
Meta Platforms,2026-07-31,2026-07-30,0.1174779995392915
Meta Platforms,2026-08-01,2026-07-31,0.0849870304086594
Meta Platforms,2026-08-02,2026-08-01,0.08015558251467259
Meta Platforms,2026-08-03,2026-08-02,0.09223535234675495
Meta Platforms,2026-08-04,2026-08-03,0.10597189069370005
Meta Platforms,2026-08-05,2026-08-04,0.10240200267931154
Meta Platforms,2026-08-06,2026-08-05,0.09308449064902535
Meta Platforms,2026-08-07,2026-08-06,0.09849395950384765
Meta Platforms,2026-08-08,2026-08-07,0.08987608490063936
Meta Platforms,2026-08-09,2026-08-08,0.0939585984562199
Meta Platforms,2026-08-10,2026-08-09,0.11632230225997364
Meta Platforms,2026-08-11,2026-08-10,0.11048583209153895
Meta Platforms,2026-08-12,2026-08-11,0.08987425641975189
Meta Platforms,2026-08-13,2026-08-12,0.08876420229869575
Meta Platforms,2026-08-14,2026-08-13,0.09647414008063104
Meta Platforms,2026-08-15,2026-08-14,0.05960000144474309
Meta Platforms,2026-08-16,2026-08-15,0.05085280526452174
Meta Platforms,2026-08-17,2026-08-16,0.06989537381873323
Meta Platforms,2026-08-18,2026-08-17,0.07538312438887751
Meta Platforms,2026-08-20,2026-08-18,0.08329465507239187
Meta Platforms,2026-08-21,2026-08-20,0.08044338097689319
Meta Platforms,2026-08-22,2026-08-21,0.07401934642413976
Meta Platforms,2026-08-23,2026-08-22,0.06928931739060262
Meta Platforms,2026-08-24,2026-08-23,0.08033158069707103
Meta Platforms,2026-08-25,2026-08-24,0.09282746659498897
Meta Platforms,2026-08-26,2026-08-25,0.09548071148097548
Meta Platforms,2026-08-27,2026-08-26,0.08044576668583237
Meta Platforms,2026-08-28,2026-08-27,0.07069193859768641
Mid-America Apartment Communities,2026-07-16,2026-07-15,0.17728392391063452
Mid-America Apartment Communities,2026-07-17,2026-07-16,0.21961542534608425
Mid-America Apartment Communities,2026-07-18,2026-07-17,0.09532573894274077
Mid-America Apartment Communities,2026-07-19,2026-07-18,0.11874886664278372
Mid-America Apartment Communities,2026-07-20,2026-07-19,0.13451244424877096
Mid-America Apartment Communities,2026-07-21,2026-07-20,0.0876428031989277
Mid-America Apartment Communities,2026-07-22,2026-07-21,0.1536243958510869
Mid-America Apartment Communities,2026-07-23,2026-07-22,0.1359787192095212
Mid-America Apartment Communities,2026-07-24,2026-07-23,0.07292175584506988
Mid-America Apartment Communities,2026-07-25,2026-07-24,0.09590155164502956
Mid-America Apartment Communities,2026-07-26,2026-07-25,0.07630938476685367
Mid-America Apartment Communities,2026-07-27,2026-07-26,0.06801905870656622
Mid-America Apartment Communities,2026-07-28,2026-07-27,0.07368529934412615
Mid-America Apartment Communities,2026-07-29,2026-07-28,0.08259035301351791
Mid-America Apartment Communities,2026-07-30,2026-07-29,0.09166172055546484
Mid-America Apartment Communities,2026-07-31,2026-07-30,0.0972293695758043
Mid-America Apartment Communities,2026-08-01,2026-07-31,0.09562957665487304
Mid-America Apartment Communities,2026-08-02,2026-08-01,0.06919443581748108
Mid-America Apartment Communities,2026-08-03,2026-08-02,0.06692276761986593
Mid-America Apartment Communities,2026-08-04,2026-08-03,0.06642524205586542
Mid-America Apartment Communities,2026-08-05,2026-08-04,0.061426797426433866
Mid-America Apartment Communities,2026-08-06,2026-08-05,0.07623354056646148
Mid-America Apartment Communities,2026-08-07,2026-08-06,0.07817606261547017
Mid-America Apartment Communities,2026-08-08,2026-08-07,0.1022665357343906
Mid-America Apartment Communities,2026-08-09,2026-08-08,0.07289618064695569
Mid-America Apartment Communities,2026-08-10,2026-08-09,0.0699090895949761
Mid-America Apartment Communities,2026-08-11,2026-08-10,0.06593404597702335
Mid-America Apartment Communities,2026-08-12,2026-08-11,0.08074530380568523
Mid-America Apartment Communities,2026-08-13,2026-08-12,0.0912106365724864
Mid-America Apartment Communities,2026-08-14,2026-08-13,0.06181048032719272
Mid-America Apartment Communities,2026-08-15,2026-08-14,0.06233298343987037
Mid-America Apartment Communities,2026-08-16,2026-08-15,0.06300459930032076
Mid-America Apartment Communities,2026-08-17,2026-08-16,0.06247083227107142
Mid-America Apartment Communities,2026-08-18,2026-08-17,0.062187626078250235
Mid-America Apartment Communities,2026-08-20,2026-08-18,0.06781197508603942
Mid-America Apartment Communities,2026-08-21,2026-08-20,0.05507359623809682
Mid-America Apartment Communities,2026-08-22,2026-08-21,0.06512396691674416
Mid-America Apartment Communities,2026-08-23,2026-08-22,0.06684849383039793
Mid-America Apartment Communities,2026-08-24,2026-08-23,0.07827297788237053
Mid-America Apartment Communities,2026-08-25,2026-08-24,0.06239726727372952
Mid-America Apartment Communities,2026-08-26,2026-08-25,0.05891463668538344
Mid-America Apartment Communities,2026-08-27,2026-08-26,0.07369870625960406
Mid-America Apartment Communities,2026-08-28,2026-08-27,0.0646103156530532
Mosaic Company (The),2026-07-16,2026-07-15,0.14213824759839466
Mosaic Company (The),2026-07-17,2026-07-16,0.13181957003945177
Mosaic Company (The),2026-07-18,2026-07-17,0.10857386733063878
